MODEL_YEAR,ADI_CD,REGION_CD,DEALER_CD,SERIES_CD,ADI_PipeSales,ADI_PipeMinus_1,ADI_PipeMinus_2,ADI_PipeMinus_3,ADI_DS_UNITS,LAT,LONG,MOS,decile
2019,008,SC,TX175,D,0,0,0,0,0,32.529531,-97.311978,0,4
2019,008,SC,TX175,F,0,1,1,0,2,32.529531,-97.311978,3,4
2019,008,SC,TX175,G,0,0,0,0,0,32.529531,-97.311978,0,4
2019,008,SC,TX175,J,0,0,0,0,19,32.529531,-97.311978,0,4
2019,008,SC,TX175,N,0,0,0,0,1,32.529531,-97.311978,0,4
2019,008,SC,TX175,Q,0,1,0,0,3,32.529531,-97.311978,9,4
2019,008,SC,TX178,1,0,1,2,0,10,33.071077,-96.085608,10,3
2019,008,SC,TX178,2,0,0,1,0,12,33.071077,-96.085608,36,3
2019,008,SC,TX178,4,0,2,0,0,8,33.071077,-96.085608,12,3
2019,008,SC,TX178,6,2,3,2,0,12,33.071077,-96.085608,7.2,3
2019,008,SC,TX178,8,0,0,0,0,1,33.071077,-96.085608,0,3
2019,008,SC,TX178,F,0,0,0,0,13,33.071077,-96.085608,0,3
2019,008,SC,TX178,J,1,0,0,0,8,33.071077,-96.085608,0,3
2019,008,SC,TX178,N,0,0,0,0,1,33.071077,-96.085608,0,3
2019,008,SC,TX178,Q,0,0,0,0,0,33.071077,-96.085608,0,3
2019,008,SC,TX181,1,0,1,1,3,5,32.861011,-97.21613,3,6
2019,008,SC,TX181,2,0,6,0,0,36,32.861011,-97.21613,18,6
2019,008,SC,TX181,4,1,10,0,0,47,32.861011,-97.21613,14.1,6
2019,008,SC,TX181,6,5,8,8,11,41,32.861011,-97.21613,4.5555555556,6
2019,008,SC,TX181,8,3,4,0,0,13,32.861011,-97.21613,9.75,6
2019,008,SC,TX181,F,1,0,0,4,3,32.861011,-97.21613,2.25,6
2019,008,SC,TX181,G,0,0,0,0,0,32.861011,-97.21613,0,6
2019,008,SC,TX181,J,0,3,0,0,10,32.861011,-97.21613,10,6
2019,008,SC,TX181,N,0,1,0,0,5,32.861011,-97.21613,15,6
2019,008,SC,TX181,Q,0,5,0,0,11,32.861011,-97.21613,6.6,6
2019,008,SC,TX183,1,0,2,0,0,8,32.89932,-96.41208,12,7
2019,008,SC,TX183,2,0,3,1,2,25,32.89932,-96.41208,12.5,7
2019,008,SC,TX183,4,2,3,0,0,12,32.89932,-96.41208,12,7
2019,008,SC,TX183,6,2,11,4,9,60,32.89932,-96.41208,7.5,7
2019,008,SC,TX183,8,1,0,0,0,11,32.89932,-96.41208,0,7
2019,008,SC,TX183,D,0,0,0,0,0,32.89932,-96.41208,0,7
2019,008,SC,TX183,F,1,2,1,2,11,32.89932,-96.41208,6.6,7
2019,008,SC,TX183,G,0,0,0,0,0,32.89932,-96.41208,0,7
2019,008,SC,TX183,J,0,0,1,0,8,32.89932,-96.41208,24,7
2019,008,SC,TX183,N,0,0,0,0,4,32.89932,-96.41208,0,7
2019,008,SC,TX183,Q,1,3,0,0,14,32.89932,-96.41208,14,7
2019,008,SC,TX184,1,0,1,0,0,3,32.78154,-97.50378,9,5
2019,008,SC,TX184,2,1,3,1,0,13,32.78154,-97.50378,9.75,5
2019,008,SC,TX184,4,0,0,0,0,10,32.78154,-97.50378,0,5
2019,008,SC,TX184,6,0,5,2,1,42,32.78154,-97.50378,15.75,5
2019,008,SC,TX184,8,0,0,0,0,2,32.78154,-97.50378,0,5
2019,008,SC,TX184,F,0,2,1,0,2,32.78154,-97.50378,2,5
2019,008,SC,TX184,J,0,0,0,0,8,32.78154,-97.50378,0,5
2019,008,SC,TX184,N,0,1,0,0,0,32.78154,-97.50378,0,5
2019,008,SC,TX184,Q,0,2,0,0,13,32.78154,-97.50378,19.5,5
2019,009,SO,MD006,1,1,1,0,1,26,38.885663,-76.901034,39,8
2019,009,SO,MD006,2,2,1,1,0,44,38.885663,-76.901034,66,8
2019,009,SO,MD006,4,5,6,0,0,70,38.885663,-76.901034,35,8
2019,009,SO,MD006,6,6,4,5,5,33,38.885663,-76.901034,7.0714285714,8
2019,009,SO,MD006,8,1,1,0,0,10,38.885663,-76.901034,30,8
2019,009,SO,MD006,F,0,0,0,0,2,38.885663,-76.901034,0,8
2019,009,SO,MD006,J,1,0,1,0,15,38.885663,-76.901034,45,8
2019,009,SO,MD006,M,0,1,0,0,5,38.885663,-76.901034,15,8
2019,009,SO,MD006,N,0,0,1,1,9,38.885663,-76.901034,13.5,8
2019,009,SO,MD006,P,0,0,0,0,3,38.885663,-76.901034,0,8
2019,009,SO,MD006,Q,0,2,0,0,7,38.885663,-76.901034,10.5,8
2019,009,SO,MD010,1,5,16,12,2,39,39.643547,-77.718382,3.9,8
2019,009,SO,MD010,2,2,2,0,0,27,39.643547,-77.718382,40.5,8
2019,009,SO,MD010,4,8,15,2,0,73,39.643547,-77.718382,12.882352941,8
2019,009,SO,MD010,6,6,12,8,3,27,39.643547,-77.718382,3.5217391304,8
2019,009,SO,MD010,8,0,1,0,0,17,39.643547,-77.718382,51,8
2019,009,SO,MD010,F,1,0,3,1,9,39.643547,-77.718382,6.75,8
2019,009,SO,MD010,J,2,1,0,0,16,39.643547,-77.718382,48,8
2019,009,SO,MD010,M,0,0,0,0,4,39.643547,-77.718382,0,8
2019,009,SO,MD010,N,0,0,0,0,7,39.643547,-77.718382,0,8
2019,009,SO,MD010,P,0,0,0,0,0,39.643547,-77.718382,0,8
2019,009,SO,MD010,Q,0,5,1,0,7,39.643547,-77.718382,3.5,8
2019,009,SO,MD013,1,0,4,0,0,0,39.41832,-77.33616,0,4
2019,009,SO,MD013,2,0,2,0,0,2,39.41832,-77.33616,3,4
2019,009,SO,MD013,4,10,5,0,0,21,39.41832,-77.33616,12.6,4
2019,009,SO,MD013,6,1,6,1,2,14,39.41832,-77.33616,4.6666666667,4
2019,009,SO,MD013,8,0,0,0,0,1,39.41832,-77.33616,0,4
2019,009,SO,MD013,F,0,2,0,0,3,39.41832,-77.33616,4.5,4
2019,009,SO,MD013,G,0,0,0,0,0,39.41832,-77.33616,0,4
2019,009,SO,MD013,J,0,0,0,0,4,39.41832,-77.33616,0,4
2019,009,SO,MD013,M,0,0,0,0,8,39.41832,-77.33616,0,4
2019,009,SO,MD013,N,0,1,0,0,11,39.41832,-77.33616,33,4
2019,009,SO,MD013,P,0,1,0,1,0,39.41832,-77.33616,0,4
2019,009,SO,MD013,Q,2,0,0,0,2,39.41832,-77.33616,0,4
2019,009,SO,MD017,1,2,3,2,0,17,38.998722,-76.928721,10.2,6
2019,009,SO,MD017,2,1,4,1,0,51,38.998722,-76.928721,30.6,6
2019,009,SO,MD017,4,4,8,0,0,22,38.998722,-76.928721,8.25,6
2019,009,SO,MD017,6,1,11,6,7,51,38.998722,-76.928721,6.375,6
2019,009,SO,MD017,8,0,0,0,0,4,38.998722,-76.928721,0,6
2019,009,SO,MD017,D,0,0,0,0,0,38.998722,-76.928721,0,6
2019,009,SO,MD017,F,0,0,0,0,3,38.998722,-76.928721,0,6
2019,009,SO,MD017,J,1,6,0,1,6,38.998722,-76.928721,2.5714285714,6
2019,009,SO,MD017,M,0,0,0,0,2,38.998722,-76.928721,0,6
2019,009,SO,MD017,N,1,0,1,0,3,38.998722,-76.928721,9,6
2019,009,SO,MD017,P,0,0,1,0,2,38.998722,-76.928721,6,6
2019,009,SO,MD017,Q,4,1,0,0,6,38.998722,-76.928721,18,6
2019,009,SO,MD020,1,0,1,0,0,3,39.17754,-77.194392,9,6
2019,009,SO,MD020,2,1,12,1,3,34,39.17754,-77.194392,6.375,6
2019,009,SO,MD020,4,4,17,1,0,56,39.17754,-77.194392,9.3333333333,6
2019,009,SO,MD020,6,4,12,6,2,45,39.17754,-77.194392,6.75,6
2019,009,SO,MD020,8,0,0,0,0,6,39.17754,-77.194392,0,6
2019,009,SO,MD020,F,0,2,1,0,1,39.17754,-77.194392,1,6
2019,009,SO,MD020,J,0,1,0,0,8,39.17754,-77.194392,24,6
2019,009,SO,MD020,M,0,0,0,0,3,39.17754,-77.194392,0,6
2019,009,SO,MD020,N,0,3,0,0,8,39.17754,-77.194392,8,6
2019,009,SO,MD020,P,2,0,0,0,0,39.17754,-77.194392,0,6
2019,009,SO,MD020,Q,2,4,1,0,3,39.17754,-77.194392,1.8,6
2019,009,SO,MD030,1,0,0,0,0,7,38.273193,-76.464098,0,3
2019,009,SO,MD030,2,0,3,3,0,22,38.273193,-76.464098,11,3
2019,009,SO,MD030,4,1,2,0,0,23,38.273193,-76.464098,34.5,3
2019,009,SO,MD030,6,2,6,1,4,21,38.273193,-76.464098,5.7272727273,3
2019,009,SO,MD030,8,0,0,0,0,5,38.273193,-76.464098,0,3
2019,009,SO,MD030,F,0,1,0,0,2,38.273193,-76.464098,6,3
2019,009,SO,MD030,G,0,0,0,0,0,38.273193,-76.464098,0,3
2019,009,SO,MD030,J,1,0,0,0,3,38.273193,-76.464098,0,3
2019,009,SO,MD030,M,0,0,0,0,1,38.273193,-76.464098,0,3
2019,009,SO,MD030,N,1,1,0,0,4,38.273193,-76.464098,12,3
2019,009,SO,MD030,P,0,0,0,0,0,38.273193,-76.464098,0,3
2019,009,SO,MD030,Q,0,1,0,0,2,38.273193,-76.464098,6,3
2019,009,SO,MD034,1,0,1,1,0,9,39.046797,-77.119654,13.5,7
2019,009,SO,MD034,2,6,23,2,4,35,39.046797,-77.119654,3.6206896552,7
2019,009,SO,MD034,4,2,2,0,0,46,39.046797,-77.119654,69,7
2019,009,SO,MD034,6,2,6,6,4,48,39.046797,-77.119654,9,7
2019,009,SO,MD034,8,1,1,0,0,6,39.046797,-77.119654,18,7
2019,009,SO,MD034,D,0,0,0,0,0,39.046797,-77.119654,0,7
2019,009,SO,MD034,F,0,1,1,2,2,39.046797,-77.119654,1.5,7
2019,009,SO,MD034,J,2,0,1,0,1,39.046797,-77.119654,3,7
2019,009,SO,MD034,M,0,0,0,0,5,39.046797,-77.119654,0,7
2019,009,SO,MD034,N,0,0,0,1,30,39.046797,-77.119654,90,7
2019,009,SO,MD034,P,1,0,0,0,1,39.046797,-77.119654,0,7
2019,009,SO,MD034,Q,0,3,1,0,11,39.046797,-77.119654,8.25,7
2019,009,SO,MD036,1,0,1,0,0,0,39.596959,-78.834511,0,2
2019,009,SO,MD036,2,0,0,0,0,7,39.596959,-78.834511,0,2
2019,009,SO,MD036,4,0,1,0,0,9,39.596959,-78.834511,27,2
2019,009,SO,MD036,6,2,4,6,3,14,39.596959,-78.834511,3.2307692308,2
2019,009,SO,MD036,8,1,0,0,0,2,39.596959,-78.834511,0,2
2019,009,SO,MD036,D,0,0,0,0,0,39.596959,-78.834511,0,2
2019,009,SO,MD036,F,0,0,1,0,1,39.596959,-78.834511,3,2
2019,009,SO,MD036,J,0,0,0,0,6,39.596959,-78.834511,0,2
2019,009,SO,MD036,M,0,0,0,0,1,39.596959,-78.834511,0,2
2019,009,SO,MD036,N,0,0,0,0,6,39.596959,-78.834511,0,2
2019,009,SO,MD036,Q,3,0,1,0,5,39.596959,-78.834511,15,2
2019,009,SO,MD038,1,2,8,4,5,26,39.090999,-76.818955,4.5882352941,8
2019,009,SO,MD038,2,4,2,3,0,51,39.090999,-76.818955,30.6,8
2019,009,SO,MD038,4,1,3,0,0,79,39.090999,-76.818955,79,8
2019,009,SO,MD038,6,5,14,10,7,66,39.090999,-76.818955,6.3870967742,8
2019,009,SO,MD038,8,0,5,0,0,25,39.090999,-76.818955,15,8
2019,009,SO,MD038,F,0,1,0,3,3,39.090999,-76.818955,2.25,8
2019,009,SO,MD038,J,0,0,0,0,10,39.090999,-76.818955,0,8
2019,009,SO,MD038,M,0,0,0,0,2,39.090999,-76.818955,0,8
2019,009,SO,MD038,N,0,0,0,0,11,39.090999,-76.818955,0,8
2019,009,SO,MD038,P,0,0,0,0,0,39.090999,-76.818955,0,8
2019,009,SO,MD038,Q,2,1,1,0,11,39.090999,-76.818955,16.5,8
2019,009,SO,MD041,1,1,2,0,0,28,38.627621,-76.874973,42,8
2019,009,SO,MD041,2,1,0,1,4,32,38.627621,-76.874973,19.2,8
2019,009,SO,MD041,4,2,6,1,0,65,38.627621,-76.874973,27.857142857,8
2019,009,SO,MD041,6,2,6,8,10,51,38.627621,-76.874973,6.375,8
2019,009,SO,MD041,8,0,2,0,0,5,38.627621,-76.874973,7.5,8
2019,009,SO,MD041,F,0,2,1,2,10,38.627621,-76.874973,6,8
2019,009,SO,MD041,G,0,0,0,0,0,38.627621,-76.874973,0,8
2019,009,SO,MD041,J,0,0,1,0,15,38.627621,-76.874973,45,8
2019,009,SO,MD041,M,0,0,0,0,2,38.627621,-76.874973,0,8
2019,009,SO,MD041,N,0,0,0,0,8,38.627621,-76.874973,0,8
2019,009,SO,MD041,P,0,0,0,0,0,38.627621,-76.874973,0,8
2019,009,SO,MD041,Q,0,1,0,0,9,38.627621,-76.874973,27,8
2019,009,SO,MD043,1,0,3,1,0,4,38.9253,-76.71546,3,8
2019,009,SO,MD043,2,0,3,1,5,55,38.9253,-76.71546,18.333333333,8
2019,009,SO,MD043,4,1,2,0,0,44,38.9253,-76.71546,66,8
2019,009,SO,MD043,6,3,10,16,12,63,38.9253,-76.71546,4.9736842105,8
2019,009,SO,MD043,8,1,8,0,0,20,38.9253,-76.71546,7.5,8
2019,009,SO,MD043,D,0,0,0,0,0,38.9253,-76.71546,0,8
2019,009,SO,MD043,F,1,2,2,0,8,38.9253,-76.71546,6,8
2019,009,SO,MD043,G,0,0,0,0,0,38.9253,-76.71546,0,8
2019,009,SO,MD043,J,0,3,4,1,24,38.9253,-76.71546,9,8
2019,009,SO,MD043,M,0,1,0,0,3,38.9253,-76.71546,9,8
2019,009,SO,MD043,N,0,2,3,0,19,38.9253,-76.71546,11.4,8
2019,009,SO,MD043,P,1,0,0,0,1,38.9253,-76.71546,0,8
2019,009,SO,MD043,Q,2,5,0,0,15,38.9253,-76.71546,9,8
2019,009,SO,MD701,R,0,0,0,0,1,38.9253,-76.71546,0,0
2019,009,SO,MD701,S,0,0,0,0,1,38.9253,-76.71546,0,0
2019,009,SO,VA006,1,1,0,1,1,10,38.832588,-77.338916,15,8
2019,009,SO,VA006,2,2,6,0,2,30,38.832588,-77.338916,11.25,8
2019,009,SO,VA006,4,0,5,2,0,78,38.832588,-77.338916,33.428571429,8
2019,009,SO,VA006,6,2,13,7,9,49,38.832588,-77.338916,5.0689655172,8
2019,009,SO,VA006,8,6,2,0,0,14,38.832588,-77.338916,21,8
2019,009,SO,VA006,F,0,1,0,0,3,38.832588,-77.338916,9,8
2019,009,SO,VA006,G,0,0,0,0,0,38.832588,-77.338916,0,8
2019,009,SO,VA006,J,0,0,3,0,13,38.832588,-77.338916,13,8
2019,009,SO,VA006,N,0,3,0,0,16,38.832588,-77.338916,16,8
2019,009,SO,VA006,Q,2,2,0,0,13,38.832588,-77.338916,19.5,8
2019,009,SO,VA014,1,0,0,0,0,5,38.207246,-77.458369,0,3
2019,009,SO,VA014,2,3,4,0,1,11,38.207246,-77.458369,6.6,3
2019,009,SO,VA014,4,3,4,0,0,13,38.207246,-77.458369,9.75,3
2019,009,SO,VA014,6,2,4,4,2,19,38.207246,-77.458369,5.7,3
2019,009,SO,VA014,8,2,4,0,0,6,38.207246,-77.458369,4.5,3
2019,009,SO,VA014,F,1,2,2,1,1,38.207246,-77.458369,0.6,3
2019,009,SO,VA014,J,1,0,2,0,9,38.207246,-77.458369,13.5,3
2019,009,SO,VA014,N,1,0,0,0,10,38.207246,-77.458369,0,3
2019,009,SO,VA014,Q,0,4,0,0,5,38.207246,-77.458369,3.75,3
2019,009,SO,VA018,1,0,1,2,0,31,38.626232,-77.274322,31,6
2019,009,SO,VA018,2,0,2,1,0,11,38.626232,-77.274322,11,6
2019,009,SO,VA018,4,0,3,0,0,26,38.626232,-77.274322,26,6
2019,009,SO,VA018,6,1,10,7,1,19,38.626232,-77.274322,3.1666666667,6
2019,009,SO,VA018,8,2,2,0,0,6,38.626232,-77.274322,9,6
2019,009,SO,VA018,F,1,2,1,0,12,38.626232,-77.274322,12,6
2019,009,SO,VA018,G,0,0,0,0,0,38.626232,-77.274322,0,6
2019,009,SO,VA018,J,0,3,0,0,19,38.626232,-77.274322,19,6
2019,009,SO,VA018,N,1,0,0,0,0,38.626232,-77.274322,0,6
2019,009,SO,VA018,Q,2,1,0,0,0,38.626232,-77.274322,0,6
2019,009,SO,VA028,1,0,1,0,0,3,38.81928,-77.064236,9,6
2019,009,SO,VA028,2,0,0,1,0,9,38.81928,-77.064236,27,6
2019,009,SO,VA028,4,1,2,0,0,15,38.81928,-77.064236,22.5,6
2019,009,SO,VA028,6,3,10,10,6,40,38.81928,-77.064236,4.6153846154,6
2019,009,SO,VA028,8,0,0,0,0,4,38.81928,-77.064236,0,6
2019,009,SO,VA028,D,0,0,0,0,0,38.81928,-77.064236,0,6
2019,009,SO,VA028,F,0,2,1,2,4,38.81928,-77.064236,2.4,6
2019,009,SO,VA028,G,0,0,0,0,0,38.81928,-77.064236,0,6
2019,009,SO,VA028,J,0,2,1,3,6,38.81928,-77.064236,3,6
2019,009,SO,VA028,N,0,2,1,0,27,38.81928,-77.064236,27,6
2019,009,SO,VA028,P,0,0,1,0,1,38.81928,-77.064236,3,6
2019,009,SO,VA028,Q,0,1,0,0,5,38.81928,-77.064236,15,6
2019,009,SO,VA039,1,0,7,3,1,9,38.748646,-77.477633,2.4545454545,8
2019,009,SO,VA039,2,1,3,3,4,39,38.748646,-77.477633,11.7,8
2019,009,SO,VA039,4,2,5,3,0,63,38.748646,-77.477633,23.625,8
2019,009,SO,VA039,6,2,15,8,11,59,38.748646,-77.477633,5.2058823529,8
2019,009,SO,VA039,8,2,0,0,0,17,38.748646,-77.477633,0,8
2019,009,SO,VA039,D,0,0,0,0,0,38.748646,-77.477633,0,8
2019,009,SO,VA039,F,1,0,1,0,7,38.748646,-77.477633,21,8
2019,009,SO,VA039,G,0,0,0,0,0,38.748646,-77.477633,0,8
2019,009,SO,VA039,J,1,6,1,2,14,38.748646,-77.477633,4.6666666667,8
2019,009,SO,VA039,N,0,1,1,0,15,38.748646,-77.477633,22.5,8
2019,009,SO,VA039,Q,1,1,0,0,3,38.748646,-77.477633,9,8
2019,009,SO,VA049,1,0,0,0,0,3,39.201977,-77.535473,0,5
2019,009,SO,VA049,2,1,0,0,0,6,39.201977,-77.535473,0,5
2019,009,SO,VA049,4,1,2,0,0,15,39.201977,-77.535473,22.5,5
2019,009,SO,VA049,6,2,3,4,0,31,39.201977,-77.535473,13.285714286,5
2019,009,SO,VA049,8,1,0,0,0,9,39.201977,-77.535473,0,5
2019,009,SO,VA049,F,0,1,1,0,9,39.201977,-77.535473,13.5,5
2019,009,SO,VA049,G,0,0,0,0,0,39.201977,-77.535473,0,5
2019,009,SO,VA049,J,0,0,0,0,5,39.201977,-77.535473,0,5
2019,009,SO,VA049,N,0,1,0,0,9,39.201977,-77.535473,27,5
2019,009,SO,VA049,Q,0,2,1,0,12,39.201977,-77.535473,12,5
2019,009,SO,VA051,1,0,0,2,0,18,38.888306,-77.453725,27,9
2019,009,SO,VA051,2,1,4,5,2,22,38.888306,-77.453725,6,9
2019,009,SO,VA051,4,1,1,0,0,47,38.888306,-77.453725,141,9
2019,009,SO,VA051,6,4,9,6,4,81,38.888306,-77.453725,12.789473684,9
2019,009,SO,VA051,8,1,2,0,0,16,38.888306,-77.453725,24,9
2019,009,SO,VA051,F,0,2,1,0,13,38.888306,-77.453725,13,9
2019,009,SO,VA051,G,0,0,0,0,0,38.888306,-77.453725,0,9
2019,009,SO,VA051,J,0,2,0,0,7,38.888306,-77.453725,10.5,9
2019,009,SO,VA051,N,0,0,1,0,28,38.888306,-77.453725,84,9
2019,009,SO,VA051,Q,1,1,0,0,4,38.888306,-77.453725,12,9
2019,009,SO,VA052,1,0,2,0,1,8,38.773578,-77.18702,8,9
2019,009,SO,VA052,2,0,3,0,0,48,38.773578,-77.18702,48,9
2019,009,SO,VA052,4,0,1,0,0,17,38.773578,-77.18702,51,9
2019,009,SO,VA052,6,3,7,6,4,77,38.773578,-77.18702,13.588235294,9
2019,009,SO,VA052,8,3,0,0,0,5,38.773578,-77.18702,0,9
2019,009,SO,VA052,D,0,0,0,0,0,38.773578,-77.18702,0,9
2019,009,SO,VA052,F,0,2,1,1,5,38.773578,-77.18702,3.75,9
2019,009,SO,VA052,G,0,0,0,0,0,38.773578,-77.18702,0,9
2019,009,SO,VA052,J,1,0,2,0,16,38.773578,-77.18702,24,9
2019,009,SO,VA052,N,0,0,0,0,30,38.773578,-77.18702,0,9
2019,009,SO,VA052,Q,1,3,1,0,13,38.773578,-77.18702,9.75,9
2019,009,SO,VA701,R,0,6,4,0,5,38.81928,-77.064236,1.5,1
2019,009,SO,VA701,S,2,0,1,0,3,38.81928,-77.064236,9,1
2019,009,SO,VA701,T,0,0,0,0,1,38.81928,-77.064236,0,1
2019,009,SO,VA702,R,0,6,0,0,1,38.773578,-77.18702,0.5,0
2019,009,SO,VA702,S,0,0,2,0,1,38.773578,-77.18702,1.5,0
2019,009,SO,VA702,T,0,0,0,0,1,38.773578,-77.18702,0,0
2019,010,SC,TX060,1,0,1,0,0,2,29.930003,-95.605601,6,4
2019,010,SC,TX060,2,1,3,1,0,21,29.930003,-95.605601,15.75,4
2019,010,SC,TX060,4,2,3,1,0,26,29.930003,-95.605601,19.5,4
2019,010,SC,TX060,6,2,6,5,4,24,29.930003,-95.605601,4.8,4
2019,010,SC,TX060,8,0,0,0,0,1,29.930003,-95.605601,0,4
2019,010,SC,TX060,F,0,0,2,1,1,29.930003,-95.605601,1,4
2019,010,SC,TX060,G,0,0,0,0,0,29.930003,-95.605601,0,4
2019,010,SC,TX060,J,1,2,0,0,2,29.930003,-95.605601,3,4
2019,010,SC,TX060,N,0,0,0,0,3,29.930003,-95.605601,0,4
2019,010,SC,TX060,Q,0,3,0,0,5,29.930003,-95.605601,5,4
2019,010,SC,TX086,1,1,2,0,0,15,30.34284,-95.47788,22.5,9
2019,010,SC,TX086,2,0,0,4,0,27,30.34284,-95.47788,20.25,9
2019,010,SC,TX086,4,1,1,1,0,39,30.34284,-95.47788,58.5,9
2019,010,SC,TX086,6,4,10,13,13,73,30.34284,-95.47788,6.0833333333,9
2019,010,SC,TX086,8,0,0,0,0,2,30.34284,-95.47788,0,9
2019,010,SC,TX086,D,0,0,0,0,0,30.34284,-95.47788,0,9
2019,010,SC,TX086,F,0,0,2,2,17,30.34284,-95.47788,12.75,9
2019,010,SC,TX086,G,0,0,0,0,0,30.34284,-95.47788,0,9
2019,010,SC,TX086,J,0,1,2,0,25,30.34284,-95.47788,25,9
2019,010,SC,TX086,N,0,0,0,0,4,30.34284,-95.47788,0,9
2019,010,SC,TX086,Q,2,0,0,0,35,30.34284,-95.47788,0,9
2019,010,SC,TX093,1,1,0,2,0,7,29.757352,-95.680631,10.5,4
2019,010,SC,TX093,2,1,3,0,0,12,29.757352,-95.680631,12,4
2019,010,SC,TX093,4,2,0,0,0,13,29.757352,-95.680631,0,4
2019,010,SC,TX093,6,1,6,3,5,24,29.757352,-95.680631,5.1428571429,4
2019,010,SC,TX093,8,0,0,0,0,2,29.757352,-95.680631,0,4
2019,010,SC,TX093,F,1,1,0,0,4,29.757352,-95.680631,12,4
2019,010,SC,TX093,G,0,0,0,0,0,29.757352,-95.680631,0,4
2019,010,SC,TX093,J,0,0,0,0,3,29.757352,-95.680631,0,4
2019,010,SC,TX093,N,0,0,0,0,1,29.757352,-95.680631,0,4
2019,010,SC,TX093,Q,2,2,0,0,4,29.757352,-95.680631,6,4
2019,010,SC,TX104,1,0,2,2,1,9,30.05463,-95.382975,5.4,9
2019,010,SC,TX104,2,6,0,0,0,23,30.05463,-95.382975,0,9
2019,010,SC,TX104,4,8,2,0,0,38,30.05463,-95.382975,57,9
2019,010,SC,TX104,6,11,15,12,11,60,30.05463,-95.382975,4.7368421053,9
2019,010,SC,TX104,8,3,0,0,0,9,30.05463,-95.382975,0,9
2019,010,SC,TX104,D,0,0,0,0,0,30.05463,-95.382975,0,9
2019,010,SC,TX104,F,1,4,0,3,24,30.05463,-95.382975,10.285714286,9
2019,010,SC,TX104,J,1,2,2,1,16,30.05463,-95.382975,9.6,9
2019,010,SC,TX104,Q,1,2,1,0,12,30.05463,-95.382975,12,9
2019,010,SC,TX111,1,0,1,0,-1,15,30.003446,-95.277832,0,6
2019,010,SC,TX111,2,0,2,0,0,17,30.003446,-95.277832,25.5,6
2019,010,SC,TX111,4,0,1,0,0,25,30.003446,-95.277832,75,6
2019,010,SC,TX111,6,1,14,7,8,40,30.003446,-95.277832,4.1379310345,6
2019,010,SC,TX111,8,0,1,0,0,14,30.003446,-95.277832,42,6
2019,010,SC,TX111,D,0,0,0,0,0,30.003446,-95.277832,0,6
2019,010,SC,TX111,F,3,3,3,1,9,30.003446,-95.277832,3.8571428571,6
2019,010,SC,TX111,J,2,0,0,0,10,30.003446,-95.277832,0,6
2019,010,SC,TX111,N,0,0,0,0,1,30.003446,-95.277832,0,6
2019,010,SC,TX111,Q,0,2,0,0,17,30.003446,-95.277832,25.5,6
2019,010,SC,TX116,1,0,0,0,0,2,29.041532,-95.444189,0,2
2019,010,SC,TX116,2,-1,1,0,0,3,29.041532,-95.444189,9,2
2019,010,SC,TX116,4,0,0,0,0,5,29.041532,-95.444189,0,2
2019,010,SC,TX116,6,2,1,2,0,15,29.041532,-95.444189,15,2
2019,010,SC,TX116,8,0,0,0,0,4,29.041532,-95.444189,0,2
2019,010,SC,TX116,F,0,0,0,0,4,29.041532,-95.444189,0,2
2019,010,SC,TX116,J,0,1,0,0,4,29.041532,-95.444189,12,2
2019,010,SC,TX116,N,0,0,0,0,1,29.041532,-95.444189,0,2
2019,010,SC,TX116,Q,0,1,0,0,4,29.041532,-95.444189,12,2
2019,010,SC,TX145,1,0,3,2,0,4,29.678125,-95.519229,2.4,6
2019,010,SC,TX145,2,3,5,0,0,27,29.678125,-95.519229,16.2,6
2019,010,SC,TX145,4,2,2,0,0,39,29.678125,-95.519229,58.5,6
2019,010,SC,TX145,6,5,20,9,16,33,29.678125,-95.519229,2.2,6
2019,010,SC,TX145,8,0,3,0,0,7,29.678125,-95.519229,7,6
2019,010,SC,TX145,D,0,0,0,0,0,29.678125,-95.519229,0,6
2019,010,SC,TX145,F,0,2,0,0,6,29.678125,-95.519229,9,6
2019,010,SC,TX145,Q,0,3,3,0,38,29.678125,-95.519229,19,6
2019,010,SC,TX150,1,0,1,0,0,11,29.386598,-94.987485,33,6
2019,010,SC,TX150,2,0,1,0,0,7,29.386598,-94.987485,21,6
2019,010,SC,TX150,4,0,0,0,0,15,29.386598,-94.987485,0,6
2019,010,SC,TX150,6,4,12,11,7,71,29.386598,-94.987485,7.1,6
2019,010,SC,TX150,8,0,0,0,0,2,29.386598,-94.987485,0,6
2019,010,SC,TX150,F,0,1,0,0,6,29.386598,-94.987485,18,6
2019,010,SC,TX150,J,0,1,0,0,10,29.386598,-94.987485,30,6
2019,010,SC,TX150,N,0,0,0,0,1,29.386598,-94.987485,0,6
2019,010,SC,TX150,Q,0,2,0,0,10,29.386598,-94.987485,15,6
2019,010,SC,TX153,1,0,0,0,0,4,30.21684,-96.39642,0,3
2019,010,SC,TX153,2,0,0,0,0,2,30.21684,-96.39642,0,3
2019,010,SC,TX153,4,0,0,0,0,3,30.21684,-96.39642,0,3
2019,010,SC,TX153,6,0,4,2,4,27,30.21684,-96.39642,8.1,3
2019,010,SC,TX153,8,1,0,0,0,4,30.21684,-96.39642,0,3
2019,010,SC,TX153,D,0,0,0,0,0,30.21684,-96.39642,0,3
2019,010,SC,TX153,F,0,0,0,1,4,30.21684,-96.39642,12,3
